log_dir,distinct_subplot_count,subplot_ids
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0202_1/annotations/t2v_notebook_true/annotation_0002_log,1.0,['5555170976_5578100752']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0202_1/annotations/t2v_notebook_true/annotation_0003_log,1.0,['4872540224_4882953088']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0204_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['5554036064_5553952080', '4363160560_5544578176']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0205_1/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0213_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4430581920_5338290832']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0220_1/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0221_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4397294432_4944972352', '4397294432_4945228096']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0227_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4634685088_4681511520', '4634685088_4687877840']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0228_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['5587374960_5633954528', '5587374960_13063257648', '5587374960_5633959856', '5587374960_5587535968']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0234_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4431768384_5110331776', '4431768384_5109518688', '4431768384_5110165008', '4431768384_5109523008']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0240_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4938004432_4943262928']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0246_1/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0248_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4578201808_5096953312']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0248_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4918709712_4926951104']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0249_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['5231193472_5232645744', '5231193472_5233342224']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0250_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4497908768_4937490096']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0251_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['5163521072_5163671600', '5163521072_5163666224']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0257_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5136518944_5146512368']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0267_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5087207088_5577668944']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0274_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5358224832_4825986352']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0276_1/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0277_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4362270912_5366040624']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0280_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4356790976_5545875056']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0282_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4694828496_5138744144', '4694828496_5137901776']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0288_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4451698784_4951066816']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0291_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4506811952_4524328000', '4506811952_5059122176']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0294_1/annotations/t2v_notebook_true/annotation_0000_log,6.0,"['4692699488_5221872992', '4692699488_5222513216', '4692699488_5221652704', '4692699488_5221655872', '4692699488_5222296912', '4692699488_5222877280']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0295_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5342944848_5344383760']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0296_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4396587760_4960520240']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0297_1/annotations/t2v_notebook_true/annotation_0000_log,6.0,"['5463134032_5461585328', '5203924160_5461896384', '5462901344_5462765840', '5211320832_5461698672', '5157413152_5461698624', '5462603104_5462513264']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0299_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4432125184_5478386144', '4432125184_5478386240']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0313_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4604254480_4872968656']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0314_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4458143216_4908235424', '4458143216_4909651088', '4458143216_4908373856']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0317_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4391996880_4947467952', '4391996880_4947955872', '4391996880_4948187840']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0330_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4728079040_5620949952', '4728079040_5620723696', '4728079040_5620952016', '4728079040_5623684640']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0333_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4429856400_5323065632', '4429856400_5323065584']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0336_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4364141488_5097048640']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0338_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['5002390864_5006467072', '5002390864_5006461648']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0338_2/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5340247968_5366320496', '5340247968_5366589888', '5340247968_5366320448']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0339_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4369357072_5237609952']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0340_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4361143504_4923404128', '4361143504_4923408112', '4361143504_4933749504']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0349_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4657672128_5400152352', '4657672128_5400156912']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0349_2/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4943455120_4946880672', '4943455120_4946223296', '4943455120_4946218784']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0350_1/annotations/t2v_notebook_true/annotation_0000_log,7.0,"['4821714032_4966080656', '4821714032_4822665744', '4821714032_4822674672', '4821714032_4966442784', '4821714032_4822483264', '4821714032_4966252224', '4821714032_4822487632']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0353_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4961617008_4981508240', '4981393552_4992451552', '4991408928_5044700560']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0359_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5605578064_5605722448']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0365_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4525861312_5003135744']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0368_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4423654512_4959455376']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0371_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4366727648_6084320944', '4366727648_6084316432']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0373_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4641995136_5109321024']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0374_1/annotations/t2v_notebook_true/annotation_0000_log,8.0,"['4903449616_4904204768', '4903449616_4906966080', '4903449616_4368160080', '4903449616_4904033920', '4903449616_4906415744', '4903449616_4906643056', '4903449616_4904204096', '4903449616_4907115744']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0377_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5126769024_5137712912']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0381_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4357937856_4903110512', '4357937856_4903110560', '4357937856_4903331520']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0390_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5571763360_5571924080']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0390_1/annotations/t2v_notebook_true/annotation_0001_log,1.0,['5127816784_5127618192']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0390_4/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4938641056_4959506208']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0393_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4865134992_5604329808']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0393_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4890469264_4890461824']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0394_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4730188864_5446114944']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0394_1/annotations/t2v_notebook_true/annotation_0001_log,2.0,"['5612483840_4422225552', '5612483840_5612519552']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0397_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5178350512_5178822336']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0402_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4537111552_5106239296']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0406_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4400255328_5311433184']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0408_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4393893712_4955554592', '4393893712_4954867808']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0408_1/annotations/t2v_notebook_true/annotation_0001_log,2.0,"['5588663664_5593110176', '5588663664_5593497232']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0408_1/annotations/t2v_notebook_true/annotation_0002_log,1.0,['6055242944_6049458336']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0408_1/annotations/t2v_notebook_true/annotation_0003_log,1.0,['5490881888_5488115536']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0410_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5017997712_5018158816']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0413_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4356038224_4890941520']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0415_1/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0416_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4825501808_5258555808']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0421_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4532627328_4970343424']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0421_1/annotations/t2v_notebook_true/annotation_0001_log,1.0,['5160652192_5165467360']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0421_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4401154192_4911206224']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0421_2/annotations/t2v_notebook_true/annotation_0001_log,1.0,['4549290816_4950362640']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0421_3/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4954793904_5231003408']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0421_3/annotations/t2v_notebook_true/annotation_0001_log,1.0,['4517410240_5478594080']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0422_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4362949488_5047181552', '4362949488_5047175840']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0425_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5535850976_5545576976']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0425_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4359897504_4914383472']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0425_3/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4450932720_4892150240', '4893844704_4893844608']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0426_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5323545616_5323545904']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0429_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4363887792_4910171728']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0431_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4496962336_4948209456', '4496962336_4947818592']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0432_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4965348608_5751538848']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0432_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4633606192_5097869088']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0439_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5249223040_5251076592']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0440_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4391391152_4937420384']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0440_1/annotations/t2v_notebook_true/annotation_0001_log,1.0,['4548743376_4969211104']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0440_1/annotations/t2v_notebook_true/annotation_0002_log,1.0,['4699288592_4981956080']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0443_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5556542336_5556544544']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0444_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4581772368_5342187824']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0447_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4763980368_5362798320']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0448_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4420198784_5146645600']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0449_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4358753600_5095753008']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0453_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5339822176_5337003024']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0455_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4461393248_4910845920', '4461393248_4910848896']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0455_1/annotations/t2v_notebook_true/annotation_0001_log,2.0,"['5243567376_5606376416', '5243567376_5606376272']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0462_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4502741808_5404054048']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0463_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4497052912_5105835888', '4497052912_5105835936']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0473_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['5109732688_5109733600', '5109732688_5109877408']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0475_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4520640240_5231440288', '4520640240_5231576368', '4520640240_5232003648', '4520640240_5231436304']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0478_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4422568800_5140911488', '4422568800_5141126928', '4422568800_5140921568', '4422568800_5141561024']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0481_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5114890480_5116744896']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0482_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5928956608_5929117328']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0482_2/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4366156192_4919921648', '4366156192_4920174752', '4366156192_4919925824']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0487_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5173769088_5173913232']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0488_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5208898832_5209380944']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0488_1/annotations/t2v_notebook_true/annotation_0001_log,1.0,['4934705104_4923521264']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0489_1/annotations/t2v_notebook_true/annotation_0000_log,5.0,"['4943721392_5623427920', '4943721392_5622590848', '4943721392_5622582448', '4943721392_5623608432', '4943721392_5622586672']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0490_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4396809248_5132048800']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0492_1/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0492_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5164632832_5176054112']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0496_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['5571433472_5572006672', '5571433472_5572006720', '5571433472_5572492176', '5571433472_5572011040']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0499_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4434969664_5010802448']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0501_1/annotations/t2v_notebook_true/annotation_0000_log,5.0,"['4447791984_4889388352', '4447791984_4890205248', '4447791984_4877399488', '4447791984_4890549072', '4447791984_4889392096']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0506_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4399332480_5003872400']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0507_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5439160144_5441752000']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0516_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4871318624_4871463200']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0516_2/annotations/t2v_notebook_true/annotation_0000_log,5.0,"['5459249872_5459596672', '5419979632_5440004480', '5440647776_5460114032', '5424465584_5440397600', '5439640432_5439785008']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0516_3/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4425751232_5454385792']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0519_1/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0520_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4398465344_4740888672']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0528_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4571614000_4983415648']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0532_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5134634832_5134636272']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0533_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4393832224_5441122576', '4393832224_5441563216', '4393832224_5442277152']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0535_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5556462288_5564236720']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0537_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4943828448_4943973024']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0538_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4480318784_5024832768', '4480318784_5025394864', '4480318784_5025396160', '4480318784_5013170288']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0540_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4489174224_4939676800', '4489174224_4939827968']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0541_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4371702432_5947444496']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0543_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4915607024_4943745856']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0545_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5123618528_5124152384']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0545_2/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5618487072_5608103792', '5585082784_5600033392', '5586327968_5620677664']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0553_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4587920256_6083496224']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0554_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5463031776_5442637936']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0558_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4355088816_4909123920']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0560_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5023921456_5289086176']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0567_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5273592720_5273787216']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0572_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4823376784_4732579488']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0578_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['6043473184_6043748304', '6043473184_6044151024', '6043473184_6043748112', '6043473184_6043968016']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0578_1/annotations/t2v_notebook_true/annotation_0001_log,1.0,['4391099456_5732013968']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0580_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4430387280_5168381680']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0580_1/annotations/t2v_notebook_true/annotation_0001_log,1.0,['4938254048_4937979888']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0580_1/annotations/t2v_notebook_true/annotation_0002_log,1.0,['4851227040_4851361280']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0580_1/annotations/t2v_notebook_true/annotation_0003_log,1.0,['5097037152_5095465824']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0582_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5325723344_5326047808']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0583_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4435021072_4971923936', '4435021072_4972089168']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0585_1/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0589_1/annotations/t2v_notebook_true/annotation_0000_log,9.0,"['4360350480_4828005488', '4360350480_4826507568', '4360350480_4828621632', '4360350480_4827172496', '4360350480_4829920816', '4360350480_4827671216', '4360350480_4827923472', '4360350480_4826501472', '4360350480_4826998272']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0592_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5310987824_5327850240']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0596_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5602303328_5583796608', '5602303328_5602628080', '5602303328_5602863648']"
